rep_number,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,label
1,0.4629383683204651,0.4676860272884369,0.4704020917415619,0.4727863669395447,0.45694154500961304,0.4530303478240967,0.44981446862220764,0.47684916853904724,0.44510364532470703,0.4692186713218689,0.4563083052635193,0.5089985728263855,0.4225552976131439,0.5260307192802429,0.41959723830223083,0.5160544514656067,0.41828489303588867,0.5121936798095703,0.41788339614868164,0.5084956884384155,0.41616350412368774,0.5103722810745239,0.4176228642463684,0.5030587315559387,0.45337924361228943,0.5165897607803345,0.460893452167511,0.5303109884262085,0.4652489721775055,0.5251773595809937,0.47354355454444885,0.5376019477844238,0.4518759846687317,0.24756313860416412,0.2338046133518219,0.23308570683002472,0.23266591131687164,0.23514583706855774,0.23523133993148804,0.23531393706798553,0.2359609752893448,0.23883527517318726,0.2575986087322235,0.2598365843296051,0.29890531301498413,0.3087427318096161,0.382647842168808,0.40631675720214844,0.3907489776611328,0.38894492387771606,0.3947802782058716,0.381374716758728,0.3761253356933594,0.3657432794570923,0.37428992986679077,0.3668978810310364,0.4789097011089325,0.4874955415725708,0.6172567009925842,0.6259283423423767,0.7410195469856262,0.7495807409286499,0.7574862241744995,0.762469470500946,0.7759896516799927,0.7841152548789978,-0.14965881407260895,-0.13560764491558075,-0.13565680384635925,-0.13569878041744232,-0.135315403342247,-0.13527676463127136,-0.13516803085803986,-0.022899799048900604,-0.022790390998125076,-0.10447685420513153,-0.10452339798212051,0.038158293813467026,0.07370469719171524,-0.01900770328938961,0.013739332556724548,-0.20961761474609375,-0.21423128247261047,-0.2557852268218994,-0.2608344852924347,-0.2727093994617462,-0.28041359782218933,-0.2196088284254074,-0.2263495922088623,-0.00895003043115139,0.009087801910936832,-0.02767050638794899,-0.013205411843955517,0.11908413469791412,0.12102154642343521,0.1269138753414154,0.12760315835475922,0.005241849459707737,0.006295844912528992,Perfect
1,0.4626648426055908,0.46724167466163635,0.4700966775417328,0.4723382890224457,0.45661091804504395,0.4527713656425476,0.4495263993740082,0.4757367968559265,0.4446798264980316,0.46870285272598267,0.45593491196632385,0.5068870782852173,0.4210595488548279,0.5251820087432861,0.4188178479671478,0.5150657296180725,0.4182223677635193,0.5094934105873108,0.4178146421909332,0.5067180395126343,0.4157862663269043,0.5083197355270386,0.4173281192779541,0.5027698278427124,0.4529899060726166,0.5155221819877625,0.4600392282009125,0.5298394560813904,0.46461430191993713,0.5247216820716858,0.473317950963974,0.5367503762245178,0.45183080434799194,0.2476901412010193,0.2340710312128067,0.2333175241947174,0.23281587660312653,0.23527935147285461,0.23529084026813507,0.23533578217029572,0.23597171902656555,0.23880355060100555,0.25762781500816345,0.259840726852417,0.29811426997184753,0.3086055815219879,0.38202187418937683,0.4056072235107422,0.38755354285240173,0.3766933083534241,0.39672940969467163,0.36688774824142456,0.3803047835826874,0.3541465699672699,0.3756714165210724,0.3561207354068756,0.47809553146362305,0.48718181252479553,0.6159420013427734,0.62562096118927,0.7405784130096436,0.7492063045501709,0.7572032809257507,0.762230634689331,0.7755335569381714,0.7838075757026672,-0.14548468589782715,-0.13123342394828796,-0.13128963112831116,-0.13131874799728394,-0.13100163638591766,-0.13097339868545532,-0.13089719414710999,-0.023318074643611908,-0.023100458085536957,-0.10239497572183609,-0.10239102691411972,0.03799164667725563,0.07312183082103729,-0.019627120345830917,0.0007494715973734856,-0.20894065499305725,-0.2398783266544342,-0.2529342472553253,-0.28716710209846497,-0.26711177825927734,-0.2965373396873474,-0.2177480012178421,-0.24885530769824982,-0.009857574477791786,0.009983229450881481,-0.031099658459424973,-0.013222595676779747,0.11277329921722412,0.11727595329284668,0.11959823220968246,0.12309136241674423,-0.0020394339226186275,0.003677732078358531,Perfect
1,0.46180495619773865,0.46626487374305725,0.4693906307220459,0.4715692102909088,0.4555613100528717,0.4519413113594055,0.4485456347465515,0.4746333062648773,0.4438607692718506,0.4676520824432373,0.4549288749694824,0.5053691267967224,0.41963887214660645,0.5237884521484375,0.4170991778373718,0.5152369737625122,0.41640788316726685,0.5100294351577759,0.4165871739387512,0.5076281428337097,0.41436266899108887,0.5086153149604797,0.4157244563102722,0.5018953680992126,0.4519542157649994,0.5144981741905212,0.4588870108127594,0.528545081615448,0.4630255699157715,0.5236156582832336,0.47187986969947815,0.5353132486343384,0.4511083960533142,0.24820375442504883,0.23472170531749725,0.23390793800354004,0.2333378940820694,0.23579905927181244,0.23573023080825806,0.23568305373191833,0.23612727224826813,0.23889072239398956,0.258160799741745,0.26022475957870483,0.29782697558403015,0.30840596556663513,0.3818684220314026,0.40571945905685425,0.3853812515735626,0.37567809224128723,0.3937077224254608,0.3653171956539154,0.37573155760765076,0.3521828055381775,0.3730863332748413,0.3542943298816681,0.4780784845352173,0.48711809515953064,0.6162511110305786,0.625704824924469,0.7406977415084839,0.7489368915557861,0.757214367389679,0.7616599798202515,0.7756440043449402,0.7838277816772461,-0.12579187750816345,-0.11253335326910019,-0.11258450895547867,-0.11261371523141861,-0.11195696890354156,-0.11193851381540298,-0.11186598241329193,-0.008665123954415321,-0.006857202388346195,-0.0840357095003128,-0.0836193785071373,0.046741727739572525,0.08314304798841476,-0.006692229304462671,0.007227497640997171,-0.19518372416496277,-0.22233156859874725,-0.23624244332313538,-0.2688385546207428,-0.24512545764446259,-0.2924974262714386,-0.20102080702781677,-0.23354563117027283,-0.010277049615979195,0.010404391214251518,-0.04081829637289047,-0.017097346484661102,0.11431919038295746,0.1194070428609848,0.12275276333093643,0.12656405568122864,0.00417083315551281,0.010068672709167004,Perfect
1,0.46076449751853943,0.465336412191391,0.46865686774253845,0.47083717584609985,0.45457011461257935,0.45109787583351135,0.44760948419570923,0.47389715909957886,0.443023145198822,0.466564416885376,0.45368990302085876,0.5044857859611511,0.4185864329338074,0.5214703679084778,0.4161880612373352,0.514514148235321,0.41524505615234375,0.5097185373306274,0.4150641858577728,0.5079735517501831,0.4127935767173767,0.5086895227432251,0.41428297758102417,0.5012701749801636,0.4511941969394684,0.5134293437004089,0.4578941762447357,0.5275969505310059,0.46154847741127014,0.5227449536323547,0.47018560767173767,0.5337258577346802,0.4502294957637787,0.2485027313232422,0.23513057827949524,0.23428645730018616,0.23370765149593353,0.23612336814403534,0.23598088324069977,0.23584991693496704,0.23633192479610443,0.2389228194952011,0.2584914267063141,0.2604919970035553,0.2977963387966156,0.30840450525283813,0.38304030895233154,0.40678009390830994,0.38200411200523376,0.37555521726608276,0.3844898045063019,0.3639356791973114,0.3666355013847351,0.35125160217285156,0.365535706281662,0.3536616563796997,0.4781029522418976,0.4871118366718292,0.617285966873169,0.6259313225746155,0.7412224411964417,0.7489610314369202,0.7574363946914673,0.7611762285232544,0.7759444117546082,0.7838424444198608,-0.1264020949602127,-0.11292246729135513,-0.11297748982906342,-0.11300549656152725,-0.11224152147769928,-0.11222678422927856,-0.11216080188751221,-0.009049446322023869,-0.006994290743023157,-0.08488155901432037,-0.0843997523188591,0.04509197920560837,0.0829615592956543,-0.007009840104728937,0.007966584526002407,-0.19881156086921692,-0.2219885289669037,-0.2408987283706665,-0.26762041449546814,-0.2477700263261795,-0.28231996297836304,-0.20525340735912323,-0.23102697730064392,-0.010379230603575706,0.010502812452614307,-0.03909606859087944,-0.017168890684843063,0.12054534256458282,0.125746488571167,0.12947426736354828,0.13365291059017181,0.012175137177109718,0.017179453745484352,Perfect
1,0.4601873755455017,0.46480637788772583,0.4681481719017029,0.4702632427215576,0.4540485739707947,0.4505707621574402,0.4471105635166168,0.47347530722618103,0.44250553846359253,0.4659985899925232,0.4531009793281555,0.504145085811615,0.4180750846862793,0.5207331776618958,0.41513997316360474,0.5139452219009399,0.41484612226486206,0.5094615817070007,0.41489657759666443,0.5080659985542297,0.41276174783706665,0.5086040496826172,0.41424426436424255,0.5006536841392517,0.45052701234817505,0.5127882957458496,0.4574250280857086,0.527105987071991,0.46095576882362366,0.5223574638366699,0.46948298811912537,0.5327486395835876,0.4496132731437683,0.24867336452007294,0.235307514667511,0.2344418168067932,0.23385606706142426,0.2362663745880127,0.23608139157295227,0.2358914315700531,0.23637636005878448,0.23894482851028442,0.2586451768875122,0.26062145829200745,0.29780545830726624,0.3082130253314972,0.38375627994537354,0.4072926342487335,0.381375789642334,0.37479227781295776,0.38291847705841064,0.36279594898223877,0.3650023639202118,0.35070791840553284,0.36425286531448364,0.3532359302043915,0.4781430959701538,0.48709508776664734,0.6176831126213074,0.6260186433792114,0.7415133118629456,0.7489663362503052,0.7575485110282898,0.7607638835906982,0.7760855555534363,0.7838473916053772,-0.1267538219690323,-0.11349695920944214,-0.11354587227106094,-0.11357255280017853,-0.11250154674053192,-0.1124897450208664,-0.11242345720529556,-0.009820648469030857,-0.007229994051158428,-0.08552250266075134,-0.08525318652391434,0.04283084347844124,0.08034657686948776,-0.0098790368065238,0.00893451925367117,-0.20408186316490173,-0.22800859808921814,-0.2469063252210617,-0.273624986410141,-0.254551500082016,-0.2816821038722992,-0.21089866757392883,-0.23582394421100616,-0.010550416074693203,0.010671206749975681,-0.03851812705397606,-0.016712311655282974,0.12258440256118774,0.12943673133850098,0.1312243789434433,0.13731108605861664,0.012829315848648548,0.020472895354032516,Perfect
1,0.45844775438308716,0.4630001485347748,0.466503381729126,0.4690368175506592,0.4523295760154724,0.448946475982666,0.4451743960380554,0.47194594144821167,0.44099730253219604,0.4643564224243164,0.4513465464115143,0.5027321577072144,0.4165531098842621,0.5176817774772644,0.4128844738006592,0.5107467770576477,0.4119799733161926,0.5071249008178711,0.41203612089157104,0.5064681172370911,0.4100611209869385,0.5065251588821411,0.41154271364212036,0.49941253662109375,0.44898223876953125,0.5111870765686035,0.4555668234825134,0.5258751511573792,0.45902132987976074,0.5211905241012573,0.4675278663635254,0.5312991738319397,0.44673973321914673,0.24886098504066467,0.2355271279811859,0.23466594517230988,0.23405438661575317,0.23648037016391754,0.2363021820783615,0.23615556955337524,0.23659808933734894,0.23907224833965302,0.2591419219970703,0.2610108256340027,0.29788151383399963,0.3082277476787567,0.3867151439189911,0.4072040915489197,0.3764636218547821,0.37394896149635315,0.37288951873779297,0.3610256016254425,0.355998694896698,0.3490362763404846,0.3571450114250183,0.35206329822540283,0.4783824384212494,0.48709410429000854,0.6183311939239502,0.6263481974601746,0.7415383458137512,0.7494146823883057,0.757529079914093,0.7610186338424683,0.7760265469551086,0.7838435769081116,-0.14045701920986176,-0.12691423296928406,-0.12696608901023865,-0.12698444724082947,-0.12537981569766998,-0.1253761202096939,-0.12532080709934235,-0.02107827365398407,-0.016301650553941727,-0.09849826991558075,-0.09734402596950531,0.03431273251771927,0.07926570624113083,-0.03430554270744324,-0.0026362573262304068,-0.23516607284545898,-0.25012773275375366,-0.27920252084732056,-0.2961215376853943,-0.28714102506637573,-0.3011617958545685,-0.2419610321521759,-0.257619708776474,-0.01088711153715849,0.010997467674314976,-0.029843127354979515,-0.012041688896715641,0.13270911574363708,0.13601794838905334,0.14159324765205383,0.14385701715946198,0.023720458149909973,0.025588124990463257,Perfect
1,0.45757555961608887,0.46225911378860474,0.465851366519928,0.4683573842048645,0.4514678418636322,0.4481392502784729,0.44432979822158813,0.47139686346054077,0.4403723180294037,0.46366095542907715,0.4505612850189209,0.5026615262031555,0.4163835644721985,0.517609715461731,0.4128396511077881,0.5096254348754883,0.4114624857902527,0.5052064657211304,0.4106070101261139,0.505426287651062,0.40870898962020874,0.5055758953094482,0.41047272086143494,0.4989425539970398,0.44860178232192993,0.5106858015060425,0.45518821477890015,0.5257671475410461,0.45896586775779724,0.5211824178695679,0.4672132432460785,0.5313922166824341,0.4463999271392822,0.24888643622398376,0.23557044565677643,0.23469679057598114,0.23407621681690216,0.23651763796806335,0.23632310330867767,0.23616823554039001,0.23660950362682343,0.23908676207065582,0.25921475887298584,0.2610723674297333,0.297938734292984,0.30813637375831604,0.3874865472316742,0.4072440564632416,0.37581107020378113,0.372626394033432,0.3701436221599579,0.35957643389701843,0.3543536365032196,0.348204642534256,0.35583290457725525,0.35119494795799255,0.4783899486064911,0.48706668615341187,0.6183645129203796,0.6262003779411316,0.7414894700050354,0.749360978603363,0.7573438882827759,0.7608898282051086,0.7759988903999329,0.7836883068084717,-0.14950594305992126,-0.1357043981552124,-0.1357545554637909,-0.1357681155204773,-0.1342252790927887,-0.13421732187271118,-0.13415955007076263,-0.029243474826216698,-0.024588923901319504,-0.10746602714061737,-0.10627526044845581,0.02683645859360695,0.07105931639671326,-0.04330930858850479,-0.011415379121899605,-0.2460511177778244,-0.26160627603530884,-0.29049152135849,-0.30824047327041626,-0.29888924956321716,-0.3130822777748108,-0.2529168128967285,-0.26920878887176514,-0.010864246636629105,0.010970328003168106,-0.022920863702893257,-0.010243588127195835,0.1363709419965744,0.1371045559644699,0.14499032497406006,0.14476153254508972,0.025958839803934097,0.025487041100859642,Perfect
1,0.45775657892227173,0.46238550543785095,0.46597734093666077,0.46843647956848145,0.45163625478744507,0.4482739567756653,0.44452032446861267,0.47154197096824646,0.44042640924453735,0.46385282278060913,0.4507729411125183,0.5028296709060669,0.416530042886734,0.5179951786994934,0.4131038188934326,0.5100938677787781,0.4118212163448334,0.5053781867027283,0.4106730818748474,0.504827082157135,0.4089588224887848,0.5052598714828491,0.41096562147140503,0.49903225898742676,0.44871482253074646,0.5108441114425659,0.45530515909194946,0.525823712348938,0.45917701721191406,0.5212277770042419,0.46749991178512573,0.5316653251647949,0.4466298520565033,0.24864336848258972,0.23520350456237793,0.23434056341648102,0.23369865119457245,0.23635803163051605,0.23622679710388184,0.23609022796154022,0.2363988310098648,0.23905779421329498,0.2589226961135864,0.26080793142318726,0.297870934009552,0.30764397978782654,0.3873729109764099,0.4071331024169922,0.374656081199646,0.36908236145973206,0.3723301291465759,0.35660436749458313,0.3564647436141968,0.34583523869514465,0.35699597001075745,0.3482312858104706,0.47755515575408936,0.48649606108665466,0.6178992986679077,0.6260219812393188,0.7414624094963074,0.7493001222610474,0.7573131918907166,0.7608875632286072,0.7759501934051514,0.7836992740631104,-0.14399929344654083,-0.12967799603939056,-0.1297246813774109,-0.12974295020103455,-0.12911269068717957,-0.12909436225891113,-0.12903425097465515,-0.024196401238441467,-0.022983672097325325,-0.10249505192041397,-0.10236197710037231,0.03242408111691475,0.07112327963113785,-0.03878547251224518,-0.005941727198660374,-0.23699061572551727,-0.24814064800739288,-0.2896668314933777,-0.2943146824836731,-0.2803648114204407,-0.30109477043151855,-0.25035637617111206,-0.25628697872161865,-0.010791581124067307,0.010900579392910004,-0.024373652413487434,-0.010951263830065727,0.1297892928123474,0.13257057964801788,0.13776862621307373,0.13946913182735443,0.018713453784585,0.020567025989294052,Perfect
1,0.45789065957069397,0.4625219404697418,0.46604984998703003,0.4684106707572937,0.4517318308353424,0.44837865233421326,0.44463038444519043,0.47166308760643005,0.44043248891830444,0.46397170424461365,0.45091891288757324,0.5028209090232849,0.41645678877830505,0.5183595418930054,0.4130418300628662,0.5104924440383911,0.4118525981903076,0.5060696005821228,0.41083836555480957,0.5052004456520081,0.40921252965927124,0.5054916739463806,0.4111143946647644,0.49883589148521423,0.4485938549041748,0.5108977556228638,0.4553859233856201,0.5257207155227661,0.4593457579612732,0.5209662318229675,0.4676581025123596,0.5318434238433838,0.4466887414455414,0.2486473172903061,0.2352093756198883,0.23437461256980896,0.23377017676830292,0.2363618165254593,0.23623190820217133,0.23608072102069855,0.23652338981628418,0.23906265199184418,0.2589251399040222,0.2608053684234619,0.29792463779449463,0.30762606859207153,0.3869958519935608,0.40708714723587036,0.37632036209106445,0.37165001034736633,0.3750721216201782,0.36014828085899353,0.3585139811038971,0.3484167754650116,0.35886886715888977,0.35087716579437256,0.477456659078598,0.4863542318344116,0.6176640391349792,0.6257431507110596,0.7416043877601624,0.7491373419761658,0.7575805187225342,0.7607137560844421,0.7762503027915955,0.7837135791778564,-0.1434759944677353,-0.12912410497665405,-0.12917515635490417,-0.12919405102729797,-0.1287388950586319,-0.128719300031662,-0.1286604255437851,-0.023349057883024216,-0.0230347141623497,-0.10178522765636444,-0.10185257345438004,0.032448358833789825,0.06953353434801102,-0.03290649503469467,-0.005800789222121239,-0.2293577492237091,-0.2513628602027893,-0.2756827473640442,-0.29789361357688904,-0.2807803750038147,-0.3041936457157135,-0.23837654292583466,-0.2592605948448181,-0.010396452620625496,0.010502436198294163,-0.025218263268470764,-0.012477698735892773,0.12660051882266998,0.13031044602394104,0.13426421582698822,0.13690033555030823,0.01471518911421299,0.018433023244142532,Perfect
1,0.4579836428165436,0.46263471245765686,0.4660908281803131,0.46836796402931213,0.45184507966041565,0.4484387934207916,0.4447565972805023,0.47174668312072754,0.44036346673965454,0.4640444219112396,0.45100536942481995,0.5028537511825562,0.4163553714752197,0.5184934139251709,0.4130405783653259,0.5105890035629272,0.41191935539245605,0.5062544345855713,0.41099685430526733,0.50539231300354,0.40941041707992554,0.5057767033576965,0.4112211763858795,0.49882587790489197,0.44856947660446167,0.5109961628913879,0.45546793937683105,0.5256232023239136,0.45947274565696716,0.5206657648086548,0.46779006719589233,0.5319252014160156,0.44672149419784546,0.24866224825382233,0.23522576689720154,0.23442234098911285,0.23385216295719147,0.2363654524087906,0.23623917996883392,0.23608411848545074,0.2366381585597992,0.23906908929347992,0.2589408755302429,0.2608097195625305,0.29801034927368164,0.30764201283454895,0.3868233859539032,0.4070499539375305,0.3776189982891083,0.373531311750412,0.3771281838417053,0.36202508211135864,0.36045515537261963,0.35002049803733826,0.3604349195957184,0.35253140330314636,0.4773862063884735,0.48631444573402405,0.6176504492759705,0.6257304549217224,0.7417284846305847,0.7491000890731812,0.7577545642852783,0.7606754302978516,0.7766475677490234,0.7838464379310608,-0.14399150013923645,-0.12954045832157135,-0.12959274649620056,-0.1296108216047287,-0.12945279479026794,-0.12943312525749207,-0.12937495112419128,-0.02311723306775093,-0.02408427745103836,-0.10199620574712753,-0.10241387784481049,0.03266337513923645,0.06718887388706207,-0.029947560280561447,-0.007481716573238373,-0.23295386135578156,-0.254957914352417,-0.2784539759159088,-0.30179157853126526,-0.2875741422176361,-0.3081745207309723,-0.24096807837486267,-0.26286667585372925,-0.009484118781983852,0.009582461789250374,-0.02605331316590309,-0.015980089083313942,0.12508636713027954,0.12958933413028717,0.13278338313102722,0.13576029241085052,0.012869407422840595,0.01770818792283535,Perfect
