rep_id,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,label
1,0.4928712248802185,0.2715805172920227,-0.1304014176130294,0.9999929666519164,0.4969383180141449,0.2614931762218475,-0.1164310574531555,0.9999745488166808,0.4989500939846039,0.2614492177963257,-0.1165126338601112,0.999975323677063,0.5015219449996948,0.2615303993225097,-0.1165558099746704,0.9999737739562988,0.4882074296474457,0.2620067000389099,-0.1156229376792907,0.999968409538269,0.4847859442234039,0.2622033655643463,-0.1155973821878433,0.9999653100967408,0.4820864200592041,0.2625690698623657,-0.1155213862657547,0.9999623894691468,0.5052172541618347,0.26555335521698,-0.013147048652172,0.9999582171440125,0.4776766300201416,0.2664354145526886,0.0064202868379652,0.999933660030365,0.4978953003883362,0.2818867564201355,-0.0926041826605796,0.9999874234199524,0.4874848425388336,0.2823754847049713,-0.0910777151584625,0.9999831318855286,0.5297662615776062,0.3276686370372772,0.0293499827384948,0.9999847412109376,0.4566379189491272,0.3277090191841125,0.0388963744044303,0.9999494552612304,0.535558819770813,0.3985449075698852,-0.0063814641907811,0.976396918296814,0.4523622989654541,0.4111494123935699,0.0288020130246877,0.9389135241508484,0.5460222959518433,0.4194552004337311,-0.1773636937141418,0.9840188026428224,0.4399816989898681,0.4281550943851471,-0.1720366328954696,0.9669777154922484,0.5520665645599365,0.4226666986942291,-0.2188867777585983,0.972175657749176,0.4315741956233978,0.4289224743843078,-0.21151003241539,0.9540455341339112,0.5512999892234802,0.4148117899894714,-0.2421887665987014,0.9749603271484376,0.4305904507637024,0.4209357500076294,-0.2359351217746734,0.958918035030365,0.5475718379020691,0.4134899079799652,-0.1913873106241226,0.9690592885017396,0.4349912106990814,0.4204205572605133,-0.1873243600130081,0.9531285166740416,0.5159433484077454,0.4798139333724975,-0.0010604078415781,0.9997774958610536,0.4734081625938415,0.4804930984973907,0.0012090082745999,0.9997673630714417,0.5154978036880493,0.5943916440010071,-0.0217174179852008,0.9969869256019592,0.4705027937889099,0.595509946346283,-0.0198138859122991,0.9963474869728088,0.5201390981674194,0.6972675919532776,0.0936281979084014,0.995147168636322,0.4699536859989166,0.6968290209770203,0.0943960696458816,0.994727611541748,0.5158995389938354,0.7128204703330994,0.0990102663636207,0.9218069911003112,0.475306898355484,0.7094096541404724,0.0989409610629081,0.901632845401764,0.5279117822647095,0.7303510308265686,-0.0077576250769197,0.9902344346046448,0.4593510031700134,0.7303358912467957,-0.0075609311461448,0.9893444776535034,partial_curl
1,0.4928281903266907,0.2729200720787048,-0.1645027101039886,0.9999933242797852,0.4969386458396911,0.2627014219760895,-0.1519328653812408,0.9999765157699584,0.4989684224128723,0.2625736594200134,-0.1520017683506012,0.999977171421051,0.5015250444412231,0.2626232206821441,-0.1520342230796814,0.9999757409095764,0.4881941378116607,0.2632560133934021,-0.1515815705060959,0.9999707341194152,0.484788566827774,0.2633152604103088,-0.1515641957521438,0.999967634677887,0.4820894598960876,0.2634798884391784,-0.1515162885189056,0.999964952468872,0.5053207874298096,0.2663731873035431,-0.0542229898273944,0.9999617338180542,0.4776798188686371,0.2669733166694641,-0.0499256290495395,0.9999387860298156,0.4979029297828674,0.2830807566642761,-0.1266774833202362,0.9999883770942688,0.48741015791893,0.2836289703845978,-0.1261162161827087,0.9999844431877136,0.5300207734107971,0.3276587426662445,0.0104568768292665,0.9999852776527404,0.4565653800964355,0.3280215561389923,0.0271945036947727,0.9999514818191528,0.5356940031051636,0.4023506045341491,-0.0246246457099914,0.9758356809616088,0.4523526728153229,0.4127168953418731,-0.0032865777611732,0.9397807717323304,0.5462919473648071,0.4145558178424835,-0.2026952803134918,0.9843196272850036,0.4399645924568176,0.4226044118404388,-0.2023415267467498,0.9689478278160096,0.5521237254142761,0.4160379767417907,-0.2443632632493972,0.9729270339012146,0.4317165911197662,0.4213006794452667,-0.2419747412204742,0.956878662109375,0.5515332818031311,0.4080790281295776,-0.266854465007782,0.9756346344947816,0.4309917390346527,0.4124997556209564,-0.2652728259563446,0.9614487290382384,0.5479642748832703,0.4070092439651489,-0.216332346200943,0.9695792198181152,0.4349854588508606,0.4120660126209259,-0.2169438600540161,0.9557412266731262,0.5161559581756592,0.4796957075595855,-0.0008299237815663,0.9997705817222596,0.4736537337303161,0.4805806875228882,0.0009812124771997,0.9997642636299132,0.5157332420349121,0.5950978398323059,-0.0199829973280429,0.9970159530639648,0.4707611501216888,0.5954933762550354,-0.0189601425081491,0.9964597821235656,0.5204611420631409,0.6972646117210388,0.1068609580397605,0.995150089263916,0.4700619578361511,0.6968575119972229,0.1015475988388061,0.9948357939720154,0.5161926746368408,0.712906539440155,0.1125926002860069,0.924219250679016,0.4754638671875,0.7097082734107971,0.1064178496599197,0.9039916396141052,0.527974009513855,0.730363130569458,0.0043758773244917,0.9903165102005004,0.4599111974239349,0.7303277850151062,-0.0032219614367932,0.9895402193069458,partial_curl
1,0.4928321838378906,0.274244874715805,-0.1837553530931472,0.999993622303009,0.4969739913940429,0.263953149318695,-0.1717168539762497,0.999978244304657,0.4990286827087402,0.2637810409069061,-0.1717828959226608,0.99997878074646,0.5015676021575928,0.2637350857257843,-0.171818345785141,0.99997740983963,0.4882214963436126,0.2643851041793823,-0.17169851064682,0.999972641468048,0.484849065542221,0.2642973363399505,-0.1716860234737396,0.9999695420265198,0.4821336269378662,0.2642469108104706,-0.171646237373352,0.9999670386314392,0.5054211616516113,0.2672208845615387,-0.0746055766940116,0.9999648332595824,0.4777023196220398,0.2673864960670471,-0.074542187154293,0.9999430775642396,0.4979583323001861,0.2841728925704956,-0.1455210149288177,0.9999892115592957,0.4874089360237121,0.2846841514110565,-0.1455217003822326,0.9999855160713196,0.5302145481109619,0.327682614326477,-0.0051346933469176,0.9999857544898988,0.4564956128597259,0.3282097578048706,0.0069789313711225,0.9999529719352722,0.5357279181480408,0.4060009121894836,-0.0335427150130271,0.975396692752838,0.452798992395401,0.4138666093349457,-0.0218061227351427,0.9395493865013124,0.5469199419021606,0.4126628339290619,-0.2113246172666549,0.984670639038086,0.4398976862430572,0.4186522662639618,-0.2203334122896194,0.9705758094787598,0.5522563457489014,0.4127752184867859,-0.2523252367973327,0.9736852049827576,0.431962102651596,0.4169486761093139,-0.2595541179180145,0.9592999815940856,0.5518737435340881,0.4045694470405578,-0.2749179601669311,0.9763242602348328,0.4312582015991211,0.4076585471630096,-0.2834213078022003,0.9636155366897584,0.5486375689506531,0.4038066267967224,-0.2248781472444534,0.9701491594314576,0.4349653720855713,0.4069608449935913,-0.2351569384336471,0.957944631576538,0.5163516998291016,0.4794888794422149,-0.0001937405177159,0.9997628927230836,0.4737386703491211,0.4806382954120636,0.0003401372232474,0.9997591376304626,0.5161057710647583,0.5954567193984985,-0.0194443278014659,0.9970207810401917,0.4709638059139251,0.5955458879470825,-0.0186677910387516,0.9965329170227052,0.5208399295806885,0.697265088558197,0.1089555621147155,0.995126247406006,0.4702560901641845,0.696908175945282,0.103858470916748,0.9948939085006714,0.5165172815322876,0.7131254076957703,0.1145704984664917,0.9262598156929016,0.4756507873535156,0.7099198698997498,0.1087960377335548,0.9057132601737976,0.5280658006668091,0.73037189245224,0.0062882923521101,0.9903644919395448,0.4604611396789551,0.7303527593612671,-0.0013875543372705,0.9896833300590516,partial_curl
1,0.4929392337799072,0.2761748135089874,-0.1805092841386795,0.9999939203262328,0.4970602095127105,0.2657654285430908,-0.1686523854732513,0.999979853630066,0.4991238713264465,0.26547971367836,-0.1687213778495788,0.9999802708625792,0.5016528964042664,0.2652166485786438,-0.168762058019638,0.9999790191650392,0.4883610308170318,0.2662068903446197,-0.1686690300703048,0.9999743700027466,0.485036551952362,0.2660025954246521,-0.1686545610427856,0.9999712109565736,0.4823195040225982,0.2657716572284698,-0.1686107218265533,0.9999688863754272,0.5054698586463928,0.2682332396507263,-0.0725452303886413,0.9999676942825316,0.4777910709381103,0.2684746980667114,-0.072981908917427,0.99994695186615,0.4980734884738922,0.2859960496425628,-0.1424732059240341,0.9999899864196776,0.4875024259090423,0.286468893289566,-0.1425625830888748,0.9999865293502808,0.530373752117157,0.3277273178100586,-0.0046072285622358,0.999986469745636,0.4564894139766693,0.3285489380359649,0.0080823870375752,0.9999544024467468,0.5357110500335693,0.4088291525840759,-0.0286318007856607,0.9748820662498474,0.4554625451564789,0.4156635403633117,-0.0164177697151899,0.9385004043579102,0.5478113293647766,0.4113813936710357,-0.2012597024440765,0.9851247072219848,0.4402912259101867,0.4186443388462066,-0.2097214162349701,0.9720585942268372,0.5526134967803955,0.4101702272891998,-0.2407602965831756,0.9746012687683104,0.4328525960445404,0.4147263467311859,-0.2476999461650848,0.9615312814712524,0.5526565313339233,0.4013838768005371,-0.2627947330474853,0.9771404266357422,0.4318525195121765,0.4050459861755371,-0.2715904712677002,0.9656062722206116,0.5498829483985901,0.4012346565723419,-0.2143484801054,0.9709148406982422,0.435107946395874,0.4053749144077301,-0.2245277464389801,0.9599886536598206,0.5166025161743164,0.4794803261756897,-0.0001925806573126,0.9997593760490416,0.4738026261329651,0.4807336926460266,0.000338441284839,0.9997552633285522,0.5164843201637268,0.5966179966926575,-0.0189509708434343,0.9970458149909972,0.471245676279068,0.5956229567527771,-0.0182645209133625,0.9966076016426086,0.5211396217346191,0.6974024176597595,0.1133828163146972,0.9951100945472716,0.4705476760864258,0.6970134377479553,0.1085582822561264,0.9949803352355956,0.5168206095695496,0.7132537364959717,0.1197546496987342,0.927650272846222,0.4760185778141022,0.7099931836128235,0.1140897646546363,0.907852828502655,0.5281603336334229,0.7307434678077698,0.0127577036619186,0.9904229044914246,0.4607099890708923,0.7305150628089905,0.0047506410628557,0.9898934960365297,partial_curl
1,0.4930212497711181,0.2770407497882843,-0.1763927042484283,0.9999942183494568,0.4971255362033844,0.2666015028953552,-0.1644999533891677,0.9999813437461852,0.4991970956325531,0.2662858366966247,-0.1645690500736236,0.9999816417694092,0.5017162561416626,0.2659473121166229,-0.1646105945110321,0.9999805092811584,0.4884650707244873,0.2670324742794037,-0.1644338071346283,0.9999759793281556,0.4851726591587066,0.2667948305606842,-0.1644183695316314,0.9999728202819824,0.4824523329734802,0.2665061056613922,-0.1643718481063842,0.9999706149101256,0.5055034756660461,0.2687758207321167,-0.0689912214875221,0.9999703764915466,0.4778617322444916,0.2690522074699402,-0.0691267997026443,0.9999505877494812,0.4981556832790375,0.2868391573429107,-0.1386046260595321,0.999990701675415,0.4875654578208923,0.2873111963272095,-0.1385939866304397,0.9999874830245972,0.5304810404777527,0.327772706747055,-0.002893793862313,0.9999871253967284,0.4564850926399231,0.3287981152534485,0.0091608148068189,0.9999557733535768,0.5356647372245789,0.4099971354007721,-0.0263038929551839,0.974359095096588,0.4564501345157623,0.4163983166217804,-0.0123769212514162,0.9374220371246338,0.5482752919197083,0.4110153019428253,-0.1977470368146896,0.9854981303215028,0.4403327107429504,0.4181318283081054,-0.20493945479393,0.9733914136886596,0.5528321862220764,0.4095627665519714,-0.2369958162307739,0.9753907322883606,0.4331704080104828,0.4139613509178161,-0.2428552806377411,0.9635367393493652,0.5531099438667297,0.4008692800998688,-0.2588787972927093,0.9778358936309814,0.4320766031742096,0.404092401266098,-0.2664364278316498,0.9673925042152404,0.5505372881889343,0.4008334577083587,-0.2107376754283905,0.9715530872344972,0.4351237416267395,0.4045259654521942,-0.2196873426437378,0.9618291854858398,0.5167945623397827,0.4794944226741791,-0.0003672632446978,0.9997562766075134,0.4738472402095794,0.4809272587299347,0.0005141465226188,0.9997519850730896,0.5167986750602722,0.5976075530052185,-0.0188819635659456,0.99708890914917,0.471402496099472,0.5958958864212036,-0.0176992453634738,0.9966924786567688,0.52132248878479,0.6975024342536926,0.1142337545752525,0.995110273361206,0.4706966876983642,0.697259783744812,0.1095826849341392,0.99507737159729,0.5170134902000427,0.7132881283760071,0.120768055319786,0.92868310213089,0.4762611389160156,0.710273027420044,0.1151514276862144,0.9100360870361328,0.5282135009765625,0.7310435771942139,0.0142611488699913,0.9904806017875672,0.4607113301753998,0.730683445930481,0.0066470280289649,0.9901037216186525,partial_curl
1,0.4930268824100494,0.2781935930252075,-0.1705072969198227,0.9999945163726808,0.497126430273056,0.2674703598022461,-0.158547431230545,0.99998277425766,0.4992012083530426,0.2670857310295105,-0.1586192101240158,0.999983012676239,0.5017159581184387,0.2666371166706085,-0.1586644500494003,0.9999819397926332,0.4884627759456634,0.2680011093616485,-0.1583197265863418,0.9999774694442748,0.4851743280887604,0.2677870392799377,-0.1583019495010376,0.999974250793457,0.4824570715427398,0.2674927115440368,-0.1582534164190292,0.9999721050262452,0.5054832696914673,0.2692194879055023,-0.0641876235604286,0.999972939491272,0.4778634011745453,0.2701498568058014,-0.0639819875359535,0.9999536871910096,0.4982060492038727,0.2879271805286407,-0.1332079768180847,0.9999914169311525,0.4876070022583008,0.2884574234485626,-0.1330597102642059,0.999988317489624,0.5305526256561279,0.3279482722282409,-0.0013963903766125,0.9999879598617554,0.4564719796180725,0.3292422294616699,0.0197370946407318,0.9999560117721558,0.5350156426429749,0.412773072719574,-0.0231058839708566,0.9745417833328248,0.4583274722099304,0.4171147644519806,-0.0035782612394541,0.9337232708930968,0.5482185482978821,0.4102929532527923,-0.1878167688846588,0.986255407333374,0.440657377243042,0.4179171919822693,-0.1931221187114715,0.9742823243141174,0.5527184009552002,0.4065293669700622,-0.2258720099925995,0.9767212271690368,0.4335257411003113,0.4124939739704132,-0.2300992310047149,0.9650760293006896,0.5530833005905151,0.3963374495506286,-0.2472931146621704,0.9790157675743104,0.4323021471500397,0.4024625718593597,-0.253944844007492,0.968756139278412,0.5504108667373657,0.3970553278923034,-0.2001693248748779,0.9728491306304932,0.4352148473262787,0.4036676287651062,-0.2080423533916473,0.9632058143615724,0.5170013308525085,0.4801021218299866,-0.0020950818434357,0.9997531175613404,0.4738447070121765,0.4815997183322906,0.0022551673464477,0.999744951725006,0.5170075297355652,0.5986440181732178,-0.0189287271350622,0.9971207976341248,0.4715069234371185,0.5965383052825928,-0.0158965922892093,0.9967368245124816,0.5215627551078796,0.6977922320365906,0.1161791458725929,0.9950332641601562,0.4707031846046448,0.6981011629104614,0.1122598648071289,0.9950898885726928,0.5176180005073547,0.7133820056915283,0.1230783015489578,0.9284863471984864,0.476270854473114,0.7113265991210938,0.1180977672338485,0.9113833904266356,0.5277310609817505,0.7316597700119019,0.0176231060177087,0.990349292755127,0.4607927799224853,0.7313969731330872,0.0107278544455766,0.9901270270347596,partial_curl
1,0.4930300712585449,0.2789638340473175,-0.1700718700885772,0.9999948143959044,0.4971395134925842,0.2681692242622375,-0.1580826789140701,0.999984085559845,0.4992277026176452,0.2678247988224029,-0.1581556349992752,0.9999842643737792,0.5017349720001221,0.2673826217651367,-0.1582016050815582,0.999983251094818,0.4884722232818603,0.2685699462890625,-0.1578263938426971,0.9999788999557496,0.4851885735988617,0.268312931060791,-0.1578080952167511,0.9999756217002868,0.4824977815151214,0.2679869532585144,-0.1577566713094711,0.9999735951423644,0.5055071115493774,0.2698777914047241,-0.0632422044873237,0.9999752044677734,0.4778963625431061,0.2707779109477997,-0.0628396049141883,0.9999566078186036,0.4982475340366363,0.288690447807312,-0.1325606107711792,0.9999920725822448,0.4876142144203186,0.2891816198825836,-0.1323808133602142,0.999989092350006,0.530694305896759,0.3281401693820953,-0.0006078325677663,0.9999886751174928,0.4564927518367767,0.3297155201435089,0.021242881193757,0.999956488609314,0.5349198579788208,0.4141679406166076,-0.0240509621798992,0.9748297333717346,0.4587878584861755,0.4178237020969391,-0.0028427129145711,0.9313929677009584,0.5481727719306946,0.4099663496017456,-0.192089706659317,0.9869592785835266,0.4409323632717132,0.417944997549057,-0.1938206702470779,0.9751735329627992,0.5526914596557617,0.4056016206741333,-0.2305513620376587,0.977925419807434,0.4342928528785705,0.4121314585208893,-0.2309499680995941,0.9665002226829528,0.5530456900596619,0.395097404718399,-0.2515101134777069,0.980086386203766,0.4327549040317535,0.4015023112297058,-0.2541446387767792,0.9700119495391846,0.5503443479537964,0.3960576057434082,-0.204315036535263,0.9740210771560668,0.4355016648769378,0.403174489736557,-0.2084995210170745,0.9644514918327332,0.5173519849777222,0.4802379608154297,-0.0024114665575325,0.999748706817627,0.4739464819431305,0.4818819165229797,0.0025732875801622,0.9997377991676332,0.5172086954116821,0.5991457104682922,-0.0188011489808559,0.9971014261245728,0.4717097878456116,0.59690922498703,-0.0157825499773025,0.996746063232422,0.5220755934715271,0.6988360285758972,0.1127318739891052,0.9949159026145936,0.4711872637271881,0.6988047361373901,0.1088183671236038,0.9950620532035828,0.518473744392395,0.7146211266517639,0.1189525574445724,0.9283462166786194,0.4767427444458008,0.7123942971229553,0.1141464114189148,0.91222482919693,0.5277094841003418,0.7326676845550537,0.0137172890827059,0.9901692867279052,0.4609848856925964,0.7320314049720764,0.0080616390332579,0.9900756478309632,partial_curl
1,0.4930323958396911,0.2788672745227813,-0.167795643210411,0.9999949932098388,0.4971592426300049,0.2680516839027405,-0.1557045727968216,0.9999851584434508,0.4992764592170715,0.2676995396614074,-0.1557746231555938,0.9999852776527404,0.5017910599708557,0.2672646343708038,-0.1558183133602142,0.9999843835830688,0.4884731769561767,0.268501728773117,-0.1556003987789154,0.999980092048645,0.4851931631565094,0.2682661712169647,-0.1555834710597992,0.9999767541885376,0.4825037121772766,0.2679429352283478,-0.1555335223674774,0.9999748468399048,0.5055612325668335,0.2697989344596863,-0.0613684356212616,0.9999771118164062,0.4779154360294342,0.2707257866859436,-0.0613645836710929,0.9999590516090392,0.4982746243476867,0.2885073721408844,-0.1304758936166763,0.999992609024048,0.487614095211029,0.2890340089797973,-0.130457803606987,0.9999897480010986,0.5308181047439575,0.3281165063381195,0.002139990683645,0.9999893307685852,0.4565258026123047,0.329699844121933,0.0223601032048463,0.9999572038650512,0.5351824164390564,0.4134836196899414,-0.0227611102163791,0.975042164325714,0.4584485590457916,0.4176203906536102,-0.0022909955587238,0.930855929851532,0.5485724210739136,0.4063348472118377,-0.1947838366031646,0.98759263753891,0.4412862658500671,0.4169161915779114,-0.1917705833911895,0.9761277437210084,0.5528762936592102,0.401690661907196,-0.2338471859693527,0.9789739847183228,0.4348389506340027,0.4104334115982055,-0.2286610305309295,0.9678800106048584,0.5531975030899048,0.3911901712417602,-0.2535263895988464,0.981022834777832,0.4331405162811279,0.399541825056076,-0.251295268535614,0.9712278842926024,0.5506009459495544,0.3919105529785156,-0.2067110538482666,0.975025713443756,0.4358617663383484,0.4013714492321014,-0.2060647010803222,0.9656552672386168,0.5176762342453003,0.4795466065406799,-0.0023242090828716,0.999744474887848,0.4742864072322845,0.4815521240234375,0.0024886631872504,0.9997308850288392,0.517371416091919,0.5990894436836243,-0.0186561960726976,0.9970699548721312,0.4720468521118164,0.5964940786361694,-0.0177085921168327,0.996745467185974,0.5224195122718811,0.6988528966903687,0.1109890788793563,0.9948192238807678,0.4714848399162292,0.6987810730934143,0.1071493998169899,0.9950198531150818,0.5189741253852844,0.7146053314208984,0.1169903501868248,0.9283045530319214,0.4768637716770172,0.7123432755470276,0.1129376292228698,0.9119447469711304,0.5277091264724731,0.7326594591140747,0.0118663385510444,0.990053415298462,0.461901992559433,0.7320077419281006,0.0030275292228907,0.9900049567222596,partial_curl
1,0.4930473268032074,0.2788570523262024,-0.1716684997081756,0.9999951720237732,0.4971965849399566,0.2680016756057739,-0.1596049964427948,0.999986171722412,0.4993407130241394,0.2676380574703216,-0.1596729308366775,0.9999862313270568,0.5018704533576965,0.267199695110321,-0.1597163826227188,0.99998539686203,0.4884780049324035,0.2684883773326874,-0.1595338582992553,0.999981164932251,0.4851991534233093,0.2682638764381408,-0.1595184952020645,0.9999778270721436,0.4825092852115631,0.2679409086704254,-0.1594704091548919,0.9999760389328004,0.5056220293045044,0.2697416245937347,-0.0636980533599853,0.9999788403511048,0.477921575307846,0.2707023024559021,-0.0640102848410606,0.9999613761901855,0.4983240067958832,0.2884508073329925,-0.1337438523769378,0.999993085861206,0.487617015838623,0.2890008687973022,-0.1338069885969162,0.9999903440475464,0.5309760570526123,0.3280882835388183,0.0015274225734174,0.9999898672103882,0.4565240740776062,0.3296997249126434,0.021653413772583,0.9999578595161438,0.5353007316589355,0.4130816757678985,-0.0295255128294229,0.9752466082572936,0.4580295085906982,0.4174560308456421,-0.007729141972959,0.9305684566497804,0.5486181974411011,0.4061932861804962,-0.2072626650333404,0.988114595413208,0.4412597715854645,0.4161378443241119,-0.2042227089405059,0.9770076870918274,0.552878737449646,0.4015448689460754,-0.2470276802778244,0.9798356294631958,0.4347173571586609,0.4098895490169525,-0.2418690621852874,0.9691333770751952,0.5531848073005676,0.3910960853099823,-0.2661393284797668,0.9817914366722108,0.4331482350826263,0.3987689614295959,-0.2636567652225494,0.972331166267395,0.5506032705307007,0.3919078409671783,-0.2190762758255005,0.975814700126648,0.435880184173584,0.4003494679927826,-0.2182435095310211,0.966738760471344,0.5178309679031372,0.4792825281620025,-0.0022832977119833,0.9997385740280152,0.474446952342987,0.4815267920494079,0.0024453725200146,0.9997237920761108,0.5174838304519653,0.59904944896698,-0.0186078660190105,0.9970521926879884,0.4722790122032165,0.5963183641433716,-0.0176525320857763,0.9967449307441713,0.5225585699081421,0.6989308595657349,0.110139824450016,0.9947628378868104,0.4716588854789734,0.6987713575363159,0.1062401086091995,0.9949938058853148,0.5192380547523499,0.7147141098976135,0.1160680875182151,0.9284831881523132,0.4770027101039886,0.7122985124588013,0.1117147058248519,0.912007451057434,0.5276992321014404,0.7326472401618958,0.0108869187533855,0.9899925589561462,0.4623405933380127,0.7319608330726624,0.0020032366737723,0.9899638891220092,partial_curl
1,0.4930759370326996,0.2787653803825378,-0.1694719791412353,0.9999953508377076,0.4972400665283203,0.2679185569286346,-0.1573765128850937,0.9999870657920836,0.499401718378067,0.2675535380840301,-0.15744449198246,0.9999870657920836,0.5019389390945435,0.2671232223510742,-0.1574869155883789,0.9999863505363464,0.4885090291500091,0.2684185206890106,-0.1573261320590973,0.9999821782112122,0.4852472841739654,0.2682002484798431,-0.1573098301887512,0.99997878074646,0.4825583398342132,0.2678866386413574,-0.1572622656822204,0.9999771118164062,0.5056703090667725,0.269701212644577,-0.0624134950339794,0.9999804496765136,0.4779517650604248,0.2706383764743805,-0.0628169104456901,0.9999634623527528,0.4983499944210052,0.2883458435535431,-0.1319991648197174,0.9999935030937196,0.4876226782798767,0.2888829410076141,-0.1320809423923492,0.9999908804893494,0.5310536623001099,0.3280176818370819,0.0021097401622682,0.9999904036521912,0.4565390050411224,0.3297022581100464,0.0223685801029205,0.9999585151672364,0.5353370904922485,0.4127665162086487,-0.0273380670696496,0.9755586385726928,0.4578754901885986,0.417319506406784,-0.0075258547440171,0.930043637752533,0.5486346483230591,0.4056450128555298,-0.2010571956634521,0.9886927604675292,0.4412450790405273,0.4159370362758636,-0.1989043354988098,0.9778761267662048,0.5529229044914246,0.4011624455451965,-0.2401600778102874,0.9807873964309692,0.4346303939819336,0.4096570611000061,-0.2361156642436981,0.970375955104828,0.5532078146934509,0.3906384706497192,-0.2595564126968384,0.9826406240463256,0.4331459403038025,0.3985940515995025,-0.2582235634326935,0.973427951335907,0.5506330728530884,0.3914152681827545,-0.2128604650497436,0.976754903793335,0.435884565114975,0.4001917243003845,-0.2130164355039596,0.9678518772125244,0.5179807543754578,0.4790067374706268,-0.0022605457343161,0.999735951423645,0.4746034145355224,0.4814586043357849,0.0024206072557717,0.9997198581695556,0.5177252292633057,0.5989583730697632,-0.0175641886889934,0.9970300793647766,0.4724970757961273,0.5960178375244141,-0.0175769869238138,0.9967526197433472,0.5228430032730103,0.6990877985954285,0.1097356230020523,0.9946958422660828,0.4718530774116516,0.6987618803977966,0.10418301820755,0.9949815273284912,0.5196326971054077,0.7149918079376221,0.1155465692281723,0.928592085838318,0.4772316813468933,0.7122768759727478,0.1093857511878013,0.9122217893600464,0.5276986360549927,0.7326396703720093,0.0103144142776727,0.9899218678474426,0.462543785572052,0.7319056987762451,0.0002125259779859,0.989943504333496,partial_curl
